251.05;0.003;0.002;0.002;0.002;0.002;0.002;4.113;8.341;12.34;16.339;20.338;24.565;4.113;8.569;12.568;16.682;20.452;24.565;0.003;0.002;0.002;0.004;0.006;0.002;0;1;0
250;0.023;0.005;0.005;0.006;0.005;0.006;3.989;8.434;12.538;16.299;20.402;24.05;3.989;8.662;12.766;16.755;20.516;24.391;0.023;0.003;0.004;0.008;0.004;0.004;1;0;1
251.05;0.004;0.002;0.001;0.002;0.002;0.002;3.999;8.455;12.226;16.453;20.452;24.565;3.999;8.569;12.34;16.682;20.566;24.565;0.004;0.001;0.002;0.005;0.002;0.002;0;1;0
250;0.009;0.001;0.001;0.002;0.001;0.001;3.994;8.445;12.211;16.661;20.427;24.421;3.994;8.445;12.553;16.661;20.541;24.535;0.018;0.001;0.001;0.001;0.001;0.001;1;1;0
251.05;0.004;0.002;0.002;0.002;0.002;0.002;3.999;8.341;12.34;16.339;20.224;24.565;3.999;8.455;12.683;16.796;20.452;24.68;0.004;0.002;0.003;0.003;0.003;0.001;0;1;0
250;0.004;0.001;0.002;0.002;0.002;0.002;3.999;8.455;12.683;16.339;20.566;24.451;3.999;8.684;12.797;16.796;20.795;24.794;0.004;0.002;0.002;0.007;0.003;0.003;0;1;0
250;0.003;0.001;0.002;0.001;0.003;0.002;3.999;8.227;12.568;16.225;20.452;24.337;3.999;8.569;12.683;16.567;20.452;24.794;0.004;0.002;0.003;0.004;0.006;0.002;0;1;0
250;0.022;0.004;0.004;0.004;0.005;0.007;3.989;8.206;12.31;16.527;20.516;24.505;3.989;8.434;12.652;16.641;20.744;24.619;0.022;0.003;0.004;0.006;0.005;0.008;1;0;1
201;0;0;0;0;0;0;3.085;5.941;9.255;12.568;14.739;18.167;3.085;6.17;9.483;12.797;14.854;18.281;0.001;0.001;0.001;0.001;0.001;0.001;0;0;0
251.05;0.022;0.003;0.003;0.003;0.003;0.004;3.989;8.092;12.196;16.413;20.288;24.277;3.989;8.434;12.424;16.641;20.516;24.505;0.022;0.002;0.003;0.004;0.003;0.004;1;1;1
250;0.004;0.002;0.002;0.002;0.002;0.002;3.999;8.341;12.454;16.682;20.452;24.223;3.999;8.798;12.683;16.682;20.681;24.451;0.004;0.002;0.002;0.005;0.004;0.003;0;1;0
248.96;0.004;0.001;0.002;0.001;0.002;0.002;3.999;8.341;12.34;16.225;20.566;24.565;3.999;8.455;12.683;16.682;20.566;24.68;0.004;0.001;0.003;0.004;0.003;0.002;0;1;0
251.05;0.009;0.008;0.006;0.009;0.008;0.008;4.217;8.32;12.196;16.185;20.63;24.164;4.331;8.548;12.424;16.413;20.744;24.391;0.01;0.007;0.006;0.006;0.007;0.006;0;1;1
252;0;0;0;0;0;0;4.004;7.665;11.554;15.558;19.676;23.451;3.89;7.779;12.012;15.787;19.676;23.795;0.003;0.002;0.003;0.003;0.003;0.005;0;0;0
251.05;0.006;0.005;0.005;0.005;0.005;0.005;4.336;8.559;12.325;16.205;20.427;24.193;4.336;8.673;12.553;16.661;20.541;24.421;0.006;0.002;0.004;0.006;0.005;0.003;0;0;1
252.1;0.005;0.004;0.004;0.006;0.006;0.005;4.217;8.548;12.424;16.527;20.516;24.391;4.217;8.662;12.652;16.641;20.744;24.505;0.005;0.003;0.003;0.005;0.003;0.004;0;1;1
248.96;0.006;0.005;0.004;0.004;0.004;0.006;4.336;8.217;12.553;16.433;20.313;24.421;4.451;8.787;12.667;16.547;20.541;24.535;0.006;0.003;0.003;0.003;0.005;0.003;0;0;1
250;0.004;0.001;0.002;0.002;0.002;0.003;3.999;8.455;12.683;16.339;20.338;24.337;3.999;8.569;12.797;16.567;20.452;24.68;0.004;0.002;0.002;0.004;0.002;0.002;0;1;0
251.05;0.014;0.008;0.008;0.011;0.014;0.013;4.217;8.434;12.31;16.527;20.288;24.164;4.217;8.548;12.424;16.641;20.744;24.619;0.014;0.006;0.006;0.01;0.009;0.01;0;1;1
251;0;0;0;0;0;0;4.004;7.55;11.669;15.672;19.676;23.223;4.004;7.665;11.897;15.787;19.791;23.451;0.004;0.002;0.002;0.009;0.004;0.004;0;0;0
250;0.021;0.002;0.002;0.003;0.001;0.002;3.989;8.206;12.538;16.299;20.174;24.277;3.989;8.32;12.538;16.299;20.174;24.505;0.021;0.003;0.003;0.007;0.004;0.002;1;0;0
252.1;0.022;0.004;0.003;0.004;0.004;0.003;3.989;8.434;12.766;16.299;20.516;24.05;3.989;8.662;12.766;16.755;20.63;24.505;0.022;0.003;0.005;0.003;0.004;0.004;1;0;1
251.05;0.004;0.001;0.002;0.002;0.002;0.002;3.999;8.569;12.568;16.453;20.224;24.337;3.999;8.798;12.797;16.567;20.338;24.565;0.004;0.002;0.002;0.011;0.003;0.003;0;1;0
250;0.012;0.01;0.008;0.011;0.007;0.008;4.103;8.548;12.31;16.641;20.402;24.391;4.103;8.662;12.538;16.641;20.516;24.391;0.012;0.004;0.004;0.009;0.005;0.005;0;1;1
250;0.009;0.001;0.001;0.002;0.001;0.001;3.994;8.331;12.211;16.775;20.427;24.307;3.994;8.445;12.439;16.775;20.541;24.535;0.018;0.001;0.001;0.001;0.001;0.001;1;1;0
250;0.02;0.002;0.001;0.002;0.002;0.002;3.989;8.32;12.196;16.071;20.288;24.05;3.989;8.548;12.424;16.527;20.402;24.505;0.02;0.002;0.002;0.002;0.003;0.003;1;0;0
252.1;0.021;0.002;0.002;0.002;0.001;0.002;3.989;8.32;12.31;16.413;20.402;24.619;3.989;8.662;12.652;16.641;20.63;24.733;0.021;0.002;0.003;0.004;0.006;0.004;1;0;0
251.05;0.02;0.006;0.005;0.005;0.006;0.007;3.989;8.548;12.424;16.413;20.174;24.505;3.989;8.662;12.652;16.641;20.288;24.733;0.02;0.006;0.005;0.005;0.011;0.004;1;0;1
248.96;0.023;0.004;0.004;0.004;0.004;0.002;3.989;8.548;12.424;16.527;20.402;24.277;3.989;8.662;12.652;16.755;20.63;24.505;0.023;0.003;0.003;0.003;0.003;0.003;1;1;1
248.96;0.009;0.001;0.001;0.002;0.001;0.001;3.994;8.559;12.325;16.775;20.313;24.421;3.994;8.559;12.439;16.775;20.427;24.535;0.018;0.001;0.001;0.001;0.002;0.001;1;1;0
201;0;0;0;0;0;0;2.971;6.17;9.141;12.454;14.968;18.053;3.085;6.284;9.369;12.683;14.968;18.053;0.001;0.001;0.001;0.001;0.001;0.002;0;0;0
251;0;0;0;0;0;0;4.004;7.55;11.783;15.787;19.905;23.68;4.004;7.665;12.012;16.016;19.905;24.023;0.003;0.002;0.002;0.004;0.004;0.002;0;0;0
251.05;0.009;0.001;0.001;0.002;0.001;0.001;3.994;8.559;12.211;16.661;20.427;24.193;3.994;8.673;12.553;16.661;20.427;24.307;0.018;0.001;0.001;0.001;0.002;0.001;1;1;0
251.05;0.021;0.003;0.003;0.002;0.002;0.003;3.989;8.206;12.424;16.299;20.288;24.164;3.989;8.32;12.652;16.755;20.402;24.391;0.021;0.004;0.004;0.005;0.004;0.005;1;0;0
250;0.01;0.001;0.001;0.002;0.001;0.001;3.994;8.331;12.097;16.775;20.427;24.193;3.994;8.445;12.667;16.775;20.427;24.421;0.018;0.001;0.001;0.001;0.001;0.001;1;1;0
252.1;0.004;0.001;0.001;0.002;0.002;0.002;3.999;8.455;12.454;16.567;20.452;24.565;3.999;8.569;12.683;16.796;20.452;24.565;0.004;0.002;0.002;0.004;0.003;0.002;0;1;0
250;0.009;0.001;0.002;0.003;0.002;0.001;3.994;8.331;11.982;16.661;20.199;24.535;3.994;8.445;12.097;16.661;20.313;24.65;0.018;0.001;0.001;0.001;0.001;0.001;1;1;0
250;0.008;0.007;0.008;0.01;0.008;0.007;4.331;8.434;12.538;16.413;20.402;24.277;4.445;8.662;12.652;16.641;20.516;24.505;0.009;0.005;0.005;0.007;0.007;0.008;0;1;1
250;0.004;0.001;0.002;0.002;0.003;0.002;3.999;8.684;12.568;16.339;20.338;24.337;3.999;8.798;12.568;16.453;20.795;24.565;0.004;0.001;0.002;0.01;0.002;0.004;0;1;0
251.05;0.009;0.001;0.001;0.002;0.001;0.001;3.994;8.331;12.553;16.661;20.655;24.421;3.994;8.445;12.667;16.775;20.77;24.65;0.018;0.001;0.001;0.001;0.001;0.001;1;1;0
250;0.014;0.01;0.015;0.011;0.014;0.012;4.217;8.32;12.652;16.413;20.63;24.391;4.331;8.434;12.766;16.527;20.63;24.733;0.014;0.008;0.004;0.008;0.005;0.006;0;1;1
248.96;0.011;0.008;0.008;0.011;0.011;0.011;4.445;8.662;12.082;16.413;20.516;24.277;4.445;8.662;12.31;16.413;20.744;24.277;0.011;0.006;0.007;0.007;0.008;0.008;0;1;1
250;0.022;0.003;0.003;0.003;0.004;0.004;3.989;8.206;12.652;16.299;20.402;24.164;3.989;8.434;12.766;16.527;20.516;24.391;0.022;0.002;0.002;0.004;0.007;0.004;1;1;1
250;0.021;0.004;0.004;0.004;0.004;0.004;3.989;8.548;12.538;16.185;20.402;24.391;3.989;8.776;12.652;16.755;20.516;24.391;0.021;0.003;0.004;0.009;0.004;0.003;1;0;1
248.96;0.022;0.002;0.002;0.002;0.001;0.002;3.989;8.434;12.424;16.071;20.402;24.391;3.989;8.548;12.766;16.641;20.63;24.619;0.022;0.002;0.002;0.005;0.003;0.004;1;0;0
252.1;0.022;0.005;0.003;0.004;0.004;0.005;3.989;8.662;12.196;16.299;20.516;24.164;3.989;8.776;12.424;16.641;20.744;24.391;0.022;0.002;0.003;0.004;0.004;0.004;1;0;1
249;0;0;0;0;0;0;4.004;7.779;11.897;15.444;19.791;23.337;3.775;7.893;12.012;15.558;20.02;23.909;0.003;0.002;0.005;0.003;0.009;0.005;0;0;0
250;0.021;0.006;0.007;0.008;0.006;0.005;3.989;8.092;12.31;16.185;20.402;24.619;3.989;8.434;12.652;16.641;20.744;24.733;0.021;0.003;0.004;0.005;0.005;0.004;1;1;1
252;0;0;0;0;0;0;4.004;7.665;11.783;15.787;19.905;23.566;4.004;7.779;11.897;15.901;20.02;23.68;0.003;0.003;0.002;0.003;0.004;0.005;0;0;0
250;0.01;0.001;0.001;0.003;0.002;0.001;3.994;8.331;12.553;16.661;20.199;24.535;3.994;8.445;12.667;16.661;20.541;24.764;0.019;0.002;0.002;0.002;0.002;0.002;1;1;0
250;0.003;0.003;0.003;0.002;0.003;0.004;4.217;8.434;12.538;16.185;20.402;24.619;4.217;8.776;12.766;16.641;20.63;24.619;0.003;0.001;0.003;0.004;0.005;0.002;0;0;1
251.05;0.022;0.003;0.003;0.002;0.003;0.002;3.989;8.434;12.424;16.299;20.174;24.505;3.989;8.662;12.538;16.527;20.174;24.505;0.022;0.003;0.007;0.005;0.009;0.003;1;0;0
251.05;0.022;0.001;0.002;0.001;0.001;0.001;3.989;8.32;12.196;16.185;20.288;24.277;3.989;8.434;12.538;16.641;20.63;24.391;0.022;0.003;0.003;0.004;0.004;0.003;1;0;0
250;0.003;0.001;0.002;0.002;0.002;0.002;4.342;8.455;12.568;16.567;20.109;24.451;4.113;8.569;12.797;16.796;20.224;24.451;0.003;0.002;0.003;0.003;0.005;0.002;0;1;0
249;0;0;0;0;0;0;3.89;7.665;11.554;15.558;19.219;23.223;3.775;8.008;11.783;15.672;19.448;23.451;0.003;0.001;0.002;0.002;0.006;0.004;0;0;0
248.96;0.022;0.002;0.002;0.002;0.002;0.002;3.989;8.434;12.424;16.413;20.516;24.391;3.989;8.662;12.766;16.641;20.63;24.505;0.022;0.002;0.004;0.003;0.008;0.003;1;0;0
247.93;0.022;0.002;0.001;0.002;0.002;0.001;3.989;8.548;12.538;16.755;20.402;24.391;3.989;8.776;12.766;16.755;20.63;24.619;0.022;0.003;0.003;0.006;0.003;0.003;1;0;0
251.05;0.021;0.002;0.001;0.002;0.002;0.001;3.989;8.206;12.31;16.527;20.402;24.505;3.989;8.548;12.424;16.755;20.63;24.733;0.021;0.002;0.003;0.006;0.002;0.002;1;0;0
250;0.024;0.004;0.003;0.004;0.005;0.004;3.989;8.206;12.31;16.641;20.744;24.505;3.989;8.434;12.424;16.755;20.744;24.505;0.024;0.003;0.004;0.004;0.008;0.003;1;0;1
251.05;0.021;0.002;0.002;0.003;0.002;0.002;3.989;8.206;12.31;16.641;20.516;24.619;3.989;8.206;12.652;16.755;20.744;24.733;0.021;0.002;0.002;0.01;0.003;0.003;1;0;0
248.96;0.023;0.004;0.005;0.005;0.002;0.004;3.989;8.32;12.766;16.641;20.288;24.164;3.989;8.662;12.766;16.755;20.63;24.619;0.023;0.003;0.003;0.004;0.003;0.005;1;0;1
250;0;0;0;0;0;0;4.004;7.436;11.669;15.444;19.562;23.68;4.004;7.779;11.783;15.558;19.676;23.795;0.003;0.002;0.002;0.006;0.002;0.003;0;0;0
248.96;0.009;0.001;0.001;0.002;0.001;0.001;3.994;8.673;12.325;16.775;20.541;23.965;3.994;8.673;12.667;16.775;20.541;24.535;0.018;0.001;0.001;0.001;0.001;0.001;1;1;0
250;0.023;0.003;0.003;0.003;0.004;0.003;3.989;8.092;12.424;16.299;20.63;24.277;3.989;8.32;12.424;16.413;20.744;24.733;0.023;0.002;0.003;0.004;0.007;0.003;1;1;1
250;0.009;0.001;0.001;0.001;0.001;0.001;3.994;8.559;12.325;16.661;20.541;24.535;3.994;8.559;12.667;16.775;20.655;24.65;0.018;0.001;0.001;0.001;0.001;0.002;1;1;0
250;0.009;0.001;0.001;0.002;0.001;0.001;3.994;8.331;12.211;16.661;20.427;24.421;3.994;8.559;12.553;16.775;20.655;24.65;0.018;0.001;0.001;0.001;0.001;0.001;1;1;0
252.1;0.022;0.002;0.002;0.002;0.003;0.002;3.989;8.206;12.424;16.413;20.402;24.164;3.989;8.776;12.652;16.527;20.63;24.505;0.022;0.002;0.004;0.005;0.006;0.003;1;0;0
252;0;0;0;0;0;0;3.89;7.436;11.554;15.787;19.676;23.68;3.89;7.779;11.897;15.901;19.791;23.795;0.003;0.002;0.004;0.003;0.006;0.006;0;0;0
248.96;0.021;0.002;0.002;0.002;0.003;0.002;3.989;8.434;12.196;16.527;20.06;24.277;3.989;8.434;12.424;16.755;20.288;24.391;0.021;0.003;0.006;0.003;0.009;0.004;1;0;0
250;0;0;0;0;0;0;4.004;7.779;11.669;15.215;19.676;23.68;4.004;7.893;11.783;15.215;20.02;23.909;0.003;0.002;0.001;0.008;0.002;0.002;0;0;0
251.05;0.005;0.005;0.003;0.004;0.006;0.004;4.217;8.206;12.196;16.299;20.402;24.505;4.217;8.32;12.652;16.527;20.63;24.505;0.005;0.003;0.005;0.004;0.005;0.004;0;1;1
201;0;0;0;0;0;0;2.971;6.056;9.141;12.454;14.625;18.053;2.971;6.284;9.483;12.683;14.854;18.281;0.001;0.001;0.001;0.001;0.001;0.001;0;0;0
200;0;0;0;0;0;0;3.085;6.056;9.483;12.34;14.625;17.824;3.085;6.284;9.598;12.683;14.739;17.824;0.001;0.001;0.001;0.001;0.001;0.003;0;0;0
250;0.022;0.004;0.005;0.005;0.004;0.004;3.989;8.32;12.31;16.413;20.174;24.277;3.989;8.662;12.424;16.641;20.63;24.391;0.022;0.003;0.004;0.004;0.004;0.003;1;1;1
199;0;0;0;0;0;0;3.199;6.17;9.255;12.34;14.739;17.71;2.971;6.284;9.369;12.454;14.854;18.053;0.002;0.001;0.001;0.001;0.001;0.002;0;0;0
250;0.003;0.001;0.002;0.002;0.002;0.002;3.999;8.341;12.568;16.11;20.566;24.451;3.999;8.341;12.683;16.339;20.795;24.565;0.003;0.002;0.002;0.006;0.008;0.003;0;1;0
251.05;0.01;0.001;0.001;0.002;0.001;0.001;3.994;8.331;12.325;16.775;20.427;24.65;3.994;8.559;12.553;16.775;20.541;24.764;0.019;0.001;0.001;0.001;0.001;0.001;1;1;0
251.05;0.003;0.002;0.002;0.002;0.002;0.002;3.999;8.684;12.568;16.567;20.795;24.565;3.999;8.798;12.797;16.682;20.795;24.565;0.004;0.002;0.002;0.005;0.003;0.004;0;1;0
251.05;0.024;0.006;0.005;0.004;0.004;0.004;3.989;8.32;12.31;16.527;20.288;24.505;3.989;8.662;12.424;16.527;20.744;24.619;0.024;0.003;0.003;0.004;0.003;0.003;1;1;1
251.05;0.014;0.01;0.009;0.012;0.011;0.012;4.217;8.434;12.652;16.413;20.516;24.505;4.217;8.548;12.652;16.641;20.63;24.619;0.015;0.006;0.006;0.009;0.008;0.007;0;1;1
251.05;0.01;0.009;0.01;0.011;0.008;0.008;4.331;8.32;12.424;16.299;20.288;24.391;4.331;8.434;12.652;16.527;20.516;24.505;0.011;0.008;0.006;0.008;0.008;0.007;0;1;1
250;0.01;0.001;0.001;0.003;0.002;0.002;3.994;8.445;12.553;16.661;20.541;24.421;3.994;8.445;12.781;16.775;20.655;24.421;0.018;0.002;0.001;0.001;0.001;0.004;1;1;0
251.05;0.008;0.009;0.007;0.01;0.013;0.007;4.559;8.32;12.424;16.527;20.63;24.391;4.331;8.548;12.538;16.755;20.744;24.619;0.008;0.007;0.004;0.008;0.008;0.009;0;1;1
251;0;0;0;0;0;0;4.004;7.779;11.669;15.901;19.905;23.795;3.661;7.893;11.669;16.016;20.02;23.909;0.003;0.002;0.002;0.008;0.004;0.003;0;0;0
251;0;0;0;0;0;0;4.004;7.665;11.783;15.558;19.676;23.68;3.89;7.779;11.783;16.016;19.676;23.795;0.004;0.002;0.002;0.002;0.002;0.002;0;0;0
250;0.009;0.001;0.001;0.002;0.001;0.001;3.994;8.331;12.211;16.775;20.427;24.421;3.994;8.331;12.439;16.775;20.427;24.535;0.018;0.001;0.001;0.001;0.001;0.001;1;1;0
251.05;0.021;0.002;0.002;0.002;0.003;0.002;3.989;8.206;12.538;16.413;20.516;24.277;3.989;8.434;12.652;16.641;20.516;24.277;0.021;0.002;0.005;0.003;0.006;0.005;1;0;0
250;0.021;0.003;0.004;0.003;0.004;0.003;3.989;8.434;12.538;16.527;20.174;24.277;3.989;8.662;12.538;16.527;20.402;24.619;0.021;0.003;0.002;0.003;0.007;0.003;1;0;1
201;0;0;0;0;0;0;3.199;5.827;9.255;11.997;14.854;18.053;3.199;6.17;9.483;12.454;14.968;18.167;0.001;0.001;0.001;0.001;0.001;0.001;0;0;0
250;0;0;0;0;0;0;4.004;7.665;12.012;15.558;19.791;23.795;4.004;7.665;12.012;15.901;19.791;23.909;0.004;0.002;0.005;0.003;0.007;0.005;0;0;0
250;0.006;0.005;0.005;0.006;0.007;0.003;4.336;8.445;12.325;16.205;20.313;24.421;4.451;8.559;12.553;16.319;20.427;24.535;0.006;0.004;0.004;0.005;0.007;0.004;0;0;1
201;0;0;0;0;0;0;2.971;6.284;9.255;12.454;14.625;18.053;2.856;6.284;9.369;12.683;14.854;18.167;0.001;0;0.001;0.001;0.001;0.001;0;0;0
251.05;0.022;0.003;0.004;0.003;0.004;0.003;3.989;8.434;12.424;16.413;20.06;24.277;3.989;8.662;12.538;16.755;20.402;24.391;0.022;0.003;0.004;0.003;0.003;0.003;1;0;1
248.96;0.009;0.001;0.001;0.003;0.001;0.001;3.994;8.559;12.211;16.547;20.541;24.421;3.994;8.673;12.553;16.775;20.541;24.535;0.018;0.001;0.001;0.001;0.001;0.002;1;1;0
251.05;0.009;0.001;0.001;0.002;0.001;0.001;3.994;8.217;12.097;16.775;20.655;24.307;3.994;8.445;12.439;16.775;20.655;24.535;0.018;0.001;0.001;0.001;0.001;0.001;1;1;0
251.05;0.022;0.004;0.006;0.005;0.006;0.003;3.989;8.434;12.538;16.299;20.516;24.505;3.989;8.548;12.652;16.527;20.516;24.733;0.022;0.004;0.003;0.005;0.007;0.004;1;0;1
250;0.021;0.003;0.002;0.002;0.002;0.002;3.989;8.092;12.196;16.527;20.288;24.391;3.989;8.434;12.766;16.755;20.288;24.505;0.021;0.003;0.003;0.004;0.008;0.002;1;0;0
201;0;0;0;0;0;0;3.085;5.827;9.369;12.568;14.854;17.938;3.085;6.17;9.369;12.797;14.968;18.053;0.002;0.001;0.001;0.001;0.001;0.001;0;0;0
251.05;0.007;0.004;0.006;0.006;0.005;0.005;4.336;8.559;12.553;16.775;20.313;24.421;4.451;8.787;12.667;16.775;20.655;24.535;0.008;0.003;0.003;0.006;0.005;0.005;0;0;1
251.05;0.009;0.001;0.001;0.003;0.001;0.001;3.994;8.445;12.439;16.775;20.313;24.307;3.994;8.559;12.667;16.775;20.655;24.421;0.018;0.001;0.001;0.001;0.001;0.001;1;1;0
248.96;0.022;0.004;0.003;0.005;0.004;0.004;3.989;8.776;12.31;16.185;20.288;24.505;3.989;8.776;12.538;16.641;20.516;24.619;0.022;0.004;0.005;0.005;0.004;0.004;1;0;1
251;0;0;0;0;0;0;4.004;7.55;11.783;15.787;19.448;23.68;4.004;8.008;12.012;16.016;19.791;23.68;0.003;0.003;0.002;0.004;0.004;0.002;0;0;0
247.93;0.025;0.003;0.004;0.004;0.005;0.003;3.989;8.776;12.424;16.527;20.288;24.391;3.989;8.776;12.766;16.641;20.63;24.619;0.025;0.002;0.004;0.005;0.007;0.004;1;1;1
250;0.003;0.001;0.001;0.001;0.002;0.002;3.999;8.455;12.683;16.339;20.566;24.565;3.999;8.569;12.683;16.567;20.795;24.794;0.003;0.001;0.002;0.004;0.007;0.002;0;1;0
201;0;0;0;0;0;0;2.971;6.056;9.141;12.226;14.854;18.167;2.856;6.284;9.369;12.568;14.854;18.281;0.001;0.001;0.001;0.001;0.001;0.001;0;0;0
251.05;0.004;0.003;0.002;0.004;0.003;0.004;3.989;8.32;12.31;16.413;20.06;24.505;4.103;8.32;12.766;16.641;20.516;24.619;0.004;0.003;0.003;0.005;0.005;0.004;0;0;1
250;0.005;0.004;0.005;0.006;0.005;0.006;4.336;8.673;12.439;16.547;20.541;24.535;4.336;8.673;12.553;16.547;20.77;24.535;0.005;0.003;0.003;0.004;0.003;0.003;0;0;1
251.05;0.007;0.007;0.007;0.01;0.008;0.007;3.994;8.331;12.439;16.775;20.427;24.535;3.994;8.559;12.439;16.775;20.541;24.535;0.007;0.004;0.004;0.011;0.005;0.003;0;0;1
252.1;0.022;0.002;0.002;0.002;0.002;0.002;3.989;8.206;12.766;16.413;20.288;24.619;3.989;8.662;12.766;16.641;20.744;24.733;0.022;0.002;0.005;0.003;0.005;0.003;1;0;0
251;0;0;0;0;0;0;4.004;7.779;11.554;15.787;19.562;23.337;3.89;7.893;11.783;15.901;19.562;23.68;0.003;0.002;0.003;0.004;0.004;0.002;0;0;0
248.96;0.009;0.001;0.001;0.002;0.001;0.001;3.994;8.559;12.325;16.547;20.541;24.307;3.994;8.559;12.667;16.661;20.655;24.65;0.018;0.001;0.001;0.001;0.001;0.001;1;1;0
250;0;0;0;0;0;0;4.004;7.55;11.669;15.901;19.791;23.68;3.89;7.779;11.783;16.016;19.791;23.909;0.004;0.002;0.003;0.003;0.003;0.002;0;0;0
253.16;0.009;0.001;0.001;0.002;0.001;0.001;3.994;8.217;12.325;16.661;20.427;24.764;3.994;8.445;12.553;16.775;20.541;24.764;0.019;0.001;0.001;0.001;0.002;0.002;1;1;0
248.96;0.009;0.001;0.001;0.003;0.001;0.001;3.994;8.217;12.211;16.775;20.541;24.65;3.994;8.559;12.553;16.775;20.655;24.764;0.019;0.002;0.001;0.001;0.001;0.001;1;1;0
251.05;0.009;0.001;0.001;0.002;0.001;0.001;3.994;8.217;12.439;16.775;20.541;24.764;3.994;8.217;12.667;16.775;20.655;24.764;0.018;0.001;0.001;0.001;0.001;0.002;1;1;0
250;0.004;0.001;0.002;0.002;0.002;0.002;3.999;8.112;12.454;16.225;20.452;24.337;3.999;8.569;12.683;16.796;20.452;24.565;0.004;0.003;0.003;0.004;0.002;0.004;0;1;0
251.05;0.021;0.002;0.002;0.001;0.002;0.002;3.989;8.092;12.31;16.185;20.63;24.619;3.989;8.434;12.31;16.413;20.63;24.733;0.021;0.002;0.002;0.004;0.003;0.004;1;0;0
250;0.024;0.003;0.003;0.003;0.002;0.002;3.989;8.32;12.424;16.299;20.288;24.277;3.989;8.548;12.652;16.641;20.402;24.391;0.024;0.003;0.003;0.003;0.005;0.003;1;0;1
251.05;0.005;0.004;0.005;0.004;0.005;0.004;4.222;8.445;12.439;16.661;20.085;24.421;4.222;8.559;12.553;16.775;20.199;24.535;0.006;0.004;0.004;0.005;0.005;0.003;0;0;1
251.05;0.021;0.002;0.002;0.003;0.002;0.002;3.989;8.32;12.31;16.755;20.174;24.277;3.989;8.434;12.538;16.755;20.63;24.505;0.021;0.001;0.002;0.009;0.002;0.002;1;0;0
248.96;0.021;0.002;0.003;0.002;0.002;0.002;3.989;8.206;12.196;16.299;20.402;24.505;3.989;8.434;12.424;16.641;20.402;24.619;0.021;0.003;0.007;0.005;0.007;0.003;1;0;0
248.96;0.022;0.002;0.002;0.002;0.002;0.002;3.989;8.434;12.538;16.413;20.744;24.164;3.989;8.662;12.652;16.641;20.744;24.505;0.022;0.002;0.004;0.003;0.008;0.003;1;0;0
250;0.006;0.005;0.003;0.005;0.005;0.004;4.222;8.331;12.667;16.205;20.655;24.421;4.222;8.673;12.781;16.433;20.655;24.65;0.006;0.003;0.004;0.005;0.006;0.005;0;0;1
250;0.003;0.001;0.002;0.001;0.001;0.001;3.999;8.569;12.226;16.453;20.452;24.565;3.999;8.684;12.568;16.682;20.452;24.68;0.003;0.001;0.003;0.004;0.002;0.002;0;1;0
250;0;0;0;0;0;0;4.004;7.55;11.554;15.787;19.676;23.68;4.004;7.779;11.897;15.901;19.791;23.68;0.003;0.001;0.001;0.007;0.002;0.003;0;0;0
